gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,conm,curcdq,datacqtr,datafqtr,cshoq,xrdq,costat,prccq,gsubind
022040,2020/06/30,2020,2,INDL,C,D,STD,UPLAND SOFTWARE INC,USD,2020Q2,2020Q2,25.3660,10.2940,A,34.7600,45103010
022040,2020/09/30,2020,3,INDL,C,D,STD,UPLAND SOFTWARE INC,USD,2020Q3,2020Q3,29.4610,9.9670,A,37.7000,45103010
022040,2020/12/31,2020,4,INDL,C,D,STD,UPLAND SOFTWARE INC,USD,2020Q4,2020Q4,29.9870,9.6230,A,45.8900,45103010
022040,2021/03/31,2021,1,INDL,C,D,STD,UPLAND SOFTWARE INC,USD,2021Q1,2021Q1,30.0920,10.9400,A,47.1900,45103010
022040,2021/06/30,2021,2,INDL,C,D,STD,UPLAND SOFTWARE INC,USD,2021Q2,2021Q2,30.4130,11.1130,A,41.1700,45103010
022040,2021/09/30,2021,3,INDL,C,D,STD,UPLAND SOFTWARE INC,USD,2021Q3,2021Q3,30.5160,10.4410,A,33.4400,45103010
022182,2019/03/31,2018,4,INDL,C,D,STD,NEW RELIC INC,USD,2019Q1,2018Q4,58.1060,32.1120,A,98.7000,45103010
022182,2019/06/30,2019,1,INDL,C,D,STD,NEW RELIC INC,USD,2019Q2,2019Q1,58.3950,34.3390,A,86.5100,45103010
022182,2019/09/30,2019,2,INDL,C,D,STD,NEW RELIC INC,USD,2019Q3,2019Q2,58.7760,34.1320,A,61.4500,45103010
022182,2019/12/31,2019,3,INDL,C,D,STD,NEW RELIC INC,USD,2019Q4,2019Q3,59.1400,38.3870,A,65.7100,45103010
022182,2020/03/31,2019,4,INDL,C,D,STD,NEW RELIC INC,USD,2020Q1,2019Q4,59.8380,41.3010,A,46.2400,45103010
022182,2020/06/30,2020,1,INDL,C,D,STD,NEW RELIC INC,USD,2020Q2,2020Q1,60.2420,40.8440,A,68.9000,45103010
022182,2020/09/30,2020,2,INDL,C,D,STD,NEW RELIC INC,USD,2020Q3,2020Q2,60.9670,44.6280,A,56.3600,45103010
022182,2020/12/31,2020,3,INDL,C,D,STD,NEW RELIC INC,USD,2020Q4,2020Q3,63.0510,45.7730,A,65.4000,45103010
022182,2021/03/31,2020,4,INDL,C,D,STD,NEW RELIC INC,USD,2021Q1,2020Q4,63.7590,43.6060,A,61.4800,45103010
022182,2021/06/30,2021,1,INDL,C,D,STD,NEW RELIC INC,USD,2021Q2,2021Q1,64.7060,48.7300,A,66.9700,45103010
022182,2021/09/30,2021,2,INDL,C,D,STD,NEW RELIC INC,USD,2021Q3,2021Q2,65.3790,51.3680,A,71.7700,45103010
022864,2019/03/31,2019,1,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2019Q1,2019Q1,,,A,1.6600,45103010
022864,2019/06/30,2019,2,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2019Q2,2019Q2,,0.0000,A,1.4200,45103010
022864,2019/09/30,2019,3,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2019Q3,2019Q3,,0.0000,A,0.9500,45103010
022864,2019/12/31,2019,4,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2019Q4,2019Q4,11.7160,0.0000,A,0.8200,45103010
022864,2020/03/31,2020,1,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2020Q1,2020Q1,,0.0000,A,0.5779,45103010
022864,2020/06/30,2020,2,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2020Q2,2020Q2,,0.0000,A,2.3000,45103010
022864,2020/09/30,2020,3,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2020Q3,2020Q3,,,A,2.1800,45103010
022864,2020/12/31,2020,4,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2020Q4,2020Q4,8.2730,0.0000,A,3.0500,45103010
022864,2021/03/31,2021,1,INDL,C,D,STD,MERCURITY FNTCH HLD INC -ADR,USD,2021Q1,2021Q1,,0.0000,A,6.7000,45103010
023071,2019/03/31,2019,1,INDL,C,D,STD,GODADDY INC,USD,2019Q1,2019Q1,175.1150,124.0000,A,75.1900,45102030
023071,2019/06/30,2019,2,INDL,C,D,STD,GODADDY INC,USD,2019Q2,2019Q2,176.7270,127.2000,A,70.1500,45102030
023071,2019/09/30,2019,3,INDL,C,D,STD,GODADDY INC,USD,2019Q3,2019Q3,171.4220,116.4000,A,65.9800,45102030
023071,2019/12/31,2019,4,INDL,C,D,STD,GODADDY INC,USD,2019Q4,2019Q4,172.8670,125.0000,A,67.9200,45102030
023071,2020/03/31,2020,1,INDL,C,D,STD,GODADDY INC,USD,2020Q1,2020Q1,167.6270,134.5000,A,57.1100,45102030
023071,2020/06/30,2020,2,INDL,C,D,STD,GODADDY INC,USD,2020Q2,2020Q2,166.7510,135.9000,A,73.3300,45102030
023071,2020/09/30,2020,3,INDL,C,D,STD,GODADDY INC,USD,2020Q3,2020Q3,167.8130,141.4000,A,75.9700,45102030
023071,2020/12/31,2020,4,INDL,C,D,STD,GODADDY INC,USD,2020Q4,2020Q4,169.1570,148.6000,A,82.9500,45102030
023071,2021/03/31,2021,1,INDL,C,D,STD,GODADDY INC,USD,2021Q1,2021Q1,168.4450,186.4000,A,77.6200,45102030
023071,2021/06/30,2021,2,INDL,C,D,STD,GODADDY INC,USD,2021Q2,2021Q2,168.7200,172.0000,A,86.9600,45102030
023071,2021/09/30,2021,3,INDL,C,D,STD,GODADDY INC,USD,2021Q3,2021Q3,166.1210,172.4000,A,69.7000,45102030
023226,2019/03/31,2019,1,INDL,C,D,STD,INUVO INC,USD,2019Q1,2019Q1,32.5670,,A,1.2400,45103010
023226,2019/06/30,2019,2,INDL,C,D,STD,INUVO INC,USD,2019Q2,2019Q2,32.6150,,A,0.4200,45103010
023226,2019/09/30,2019,3,INDL,C,D,STD,INUVO INC,USD,2019Q3,2019Q3,48.9590,,A,0.2700,45103010
023226,2019/12/31,2019,4,INDL,C,D,STD,INUVO INC,USD,2019Q4,2019Q4,51.8460,,A,0.2957,45103010
023226,2020/03/31,2020,1,INDL,C,D,STD,INUVO INC,USD,2020Q1,2020Q1,60.3530,,A,0.2364,45103010
023226,2020/06/30,2020,2,INDL,C,D,STD,INUVO INC,USD,2020Q2,2020Q2,75.7760,,A,0.5341,45103010
023226,2020/09/30,2020,3,INDL,C,D,STD,INUVO INC,USD,2020Q3,2020Q3,97.5450,,A,0.3655,45103010
023226,2020/12/31,2020,4,INDL,C,D,STD,INUVO INC,USD,2020Q4,2020Q4,98.0360,,A,0.4529,45103010
023226,2021/03/31,2021,1,INDL,C,D,STD,INUVO INC,USD,2021Q1,2021Q1,118.5180,,A,1.0200,45103010
023226,2021/06/30,2021,2,INDL,C,D,STD,INUVO INC,USD,2021Q2,2021Q2,118.5180,,A,0.9651,45103010
023226,2021/09/30,2021,3,INDL,C,D,STD,INUVO INC,USD,2021Q3,2021Q3,118.7470,,A,0.6999,45103010
023546,2019/03/31,2019,1,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2019Q1,2019Q1,140.6750,7.8000,A,51.3000,45103010
023546,2019/06/30,2019,2,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2019Q2,2019Q2,141.9420,8.1000,A,50.2000,45103010
023546,2019/09/30,2019,3,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2019Q3,2019Q3,143.8350,8.7000,A,49.3700,45103010
023546,2019/12/31,2019,4,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2019Q4,2019Q4,144.3870,9.5000,A,67.8800,45103010
023546,2020/03/31,2020,1,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2020Q1,2020Q1,144.9380,8.1000,A,50.0700,45103010
023546,2020/06/30,2020,2,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2020Q2,2020Q2,146.8040,7.6000,A,79.2700,45103010
023546,2020/09/30,2020,3,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2020Q3,2020Q3,147.6470,9.4000,A,82.6500,45103010
023546,2020/12/31,2020,4,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2020Q4,2020Q4,148.5710,14.5000,A,106.5600,45103010
023546,2021/03/31,2021,1,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2021Q1,2021Q1,148.9130,15.2000,A,84.2700,45103010
023546,2021/06/30,2021,2,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2021Q2,2021Q2,149.7520,18.8000,A,95.9200,45103010
023546,2021/09/30,2021,3,INDL,C,D,STD,CERIDIAN HCM HOLDING,USD,2021Q3,2021Q3,151.1650,22.2000,A,112.6200,45103010
023650,2019/03/31,2019,1,INDL,C,D,STD,SHOPIFY INC,USD,2019Q1,2019Q1,111.4830,76.3550,A,206.6200,45102030
023650,2019/06/30,2019,2,INDL,C,D,STD,SHOPIFY INC,USD,2019Q2,2019Q2,112.5310,85.5200,A,300.1500,45102030
023650,2019/09/30,2019,3,INDL,C,D,STD,SHOPIFY INC,USD,2019Q3,2019Q3,115.3430,90.3870,A,311.6600,45102030
023650,2019/12/31,2019,4,INDL,C,D,STD,SHOPIFY INC,USD,2019Q4,2019Q4,116.4290,102.7530,A,397.5800,45102030
023650,2020/03/31,2020,1,INDL,C,D,STD,SHOPIFY INC,USD,2020Q1,2020Q1,117.2250,116.3960,A,416.9300,45102030
023650,2020/06/30,2020,2,INDL,C,D,STD,SHOPIFY INC,USD,2020Q2,2020Q2,120.0950,133.2270,A,949.2000,45102030
023650,2020/09/30,2020,3,INDL,C,D,STD,SHOPIFY INC,USD,2020Q3,2020Q3,121.9120,143.4270,A,1022.9700,45102030
023650,2020/12/31,2020,4,INDL,C,D,STD,SHOPIFY INC,USD,2020Q4,2020Q4,122.5290,159.0770,A,1131.9500,45102030
023650,2021/03/31,2021,1,INDL,C,D,STD,SHOPIFY INC,USD,2021Q1,2021Q1,124.3270,175.8860,A,1106.5000,45102030
023650,2021/06/30,2021,2,INDL,C,D,STD,SHOPIFY INC,USD,2021Q2,2021Q2,124.7640,183.5570,A,1460.9800,45102030
023650,2021/09/30,2021,3,INDL,C,D,STD,SHOPIFY INC,USD,2021Q3,2021Q3,125.5750,221.0280,A,1355.7800,45102030
024071,2019/03/31,2019,1,INDL,C,D,STD,APPFOLIO INC,USD,2019Q1,2019Q1,33.9700,8.4810,A,79.4000,45103010
024071,2019/06/30,2019,2,INDL,C,D,STD,APPFOLIO INC,USD,2019Q2,2019Q2,34.0380,9.3390,A,102.2700,45103010
024071,2019/09/30,2019,3,INDL,C,D,STD,APPFOLIO INC,USD,2019Q3,2019Q3,34.0580,10.6020,A,95.1400,45103010
024071,2019/12/31,2019,4,INDL,C,D,STD,APPFOLIO INC,USD,2019Q4,2019Q4,34.1460,11.0860,A,109.9500,45103010
024071,2020/03/31,2020,1,INDL,C,D,STD,APPFOLIO INC,USD,2020Q1,2020Q1,34.2060,11.2120,A,110.9500,45103010
024071,2020/06/30,2020,2,INDL,C,D,STD,APPFOLIO INC,USD,2020Q2,2020Q2,34.2910,12.1280,A,162.7100,45103010
024071,2020/09/30,2020,3,INDL,C,D,STD,APPFOLIO INC,USD,2020Q3,2020Q3,34.3130,13.4540,A,141.8100,45103010
024071,2020/12/31,2020,4,INDL,C,D,STD,APPFOLIO INC,USD,2020Q4,2020Q4,34.3880,11.7350,A,180.0400,45103010
024071,2021/03/31,2021,1,INDL,C,D,STD,APPFOLIO INC,USD,2021Q1,2021Q1,34.4530,14.3830,A,141.4100,45103010
024071,2021/06/30,2021,2,INDL,C,D,STD,APPFOLIO INC,USD,2021Q2,2021Q2,34.6100,15.5060,A,141.2000,45103010
024071,2021/09/30,2021,3,INDL,C,D,STD,APPFOLIO INC,USD,2021Q3,2021Q3,34.6440,16.5000,A,120.4000,45103010
024083,2019/03/31,2019,1,INDL,C,D,STD,VERTEX INC,USD,2019Q1,2019Q1,,7.5730,A,,45103010
024083,2019/06/30,2019,2,INDL,C,D,STD,VERTEX INC,USD,2019Q2,2019Q2,,7.2050,A,,45103010
024083,2019/09/30,2019,3,INDL,C,D,STD,VERTEX INC,USD,2019Q3,2019Q3,,7.2710,A,,45103010
024083,2019/12/31,2019,4,INDL,C,D,STD,VERTEX INC,USD,2019Q4,2019Q4,120.4170,8.5080,A,,45103010
024083,2020/03/31,2020,1,INDL,C,D,STD,VERTEX INC,USD,2020Q1,2020Q1,120.4170,13.0790,A,,45103010
024083,2020/06/30,2020,2,INDL,C,D,STD,VERTEX INC,USD,2020Q2,2020Q2,142.9940,13.6170,A,,45103010
024083,2020/09/30,2020,3,INDL,C,D,STD,VERTEX INC,USD,2020Q3,2020Q3,146.1050,16.5010,A,23.0000,45103010
024083,2020/12/31,2020,4,INDL,C,D,STD,VERTEX INC,USD,2020Q4,2020Q4,146.4440,11.1430,A,34.8500,45103010
024083,2021/03/31,2021,1,INDL,C,D,STD,VERTEX INC,USD,2021Q1,2021Q1,147.0890,11.4590,A,21.9800,45103010
024083,2021/06/30,2021,2,INDL,C,D,STD,VERTEX INC,USD,2021Q2,2021Q2,147.8450,11.9260,A,21.9400,45103010
024083,2021/09/30,2021,3,INDL,C,D,STD,VERTEX INC,USD,2021Q3,2021Q3,148.5910,9.8790,A,19.2200,45103010
024097,2019/03/31,2019,1,INDL,C,D,STD,TAUTACHROME INC,USD,2019Q1,2019Q1,2871.7470,,A,0.0005,45103010
024097,2019/06/30,2019,2,INDL,C,D,STD,TAUTACHROME INC,USD,2019Q2,2019Q2,3412.5040,0.0920,A,0.0050,45103010
024097,2019/09/30,2019,3,INDL,C,D,STD,TAUTACHROME INC,USD,2019Q3,2019Q3,3466.8100,0.2230,A,0.0121,45103010
024097,2019/12/31,2019,4,INDL,C,D,STD,TAUTACHROME INC,USD,2019Q4,2019Q4,3504.4610,,A,0.0115,45103010
024097,2020/03/31,2020,1,INDL,C,D,STD,TAUTACHROME INC,USD,2020Q1,2020Q1,3509.1130,0.1500,A,0.0029,45103010
024097,2020/06/30,2020,2,INDL,C,D,STD,TAUTACHROME INC,USD,2020Q2,2020Q2,4120.4750,0.1730,A,0.0043,45103010
024097,2020/09/30,2020,3,INDL,C,D,STD,TAUTACHROME INC,USD,2020Q3,2020Q3,4120.4750,0.3140,A,0.0083,45103010
024097,2020/12/31,2020,4,INDL,C,D,STD,TAUTACHROME INC,USD,2020Q4,2020Q4,4120.4750,0.3780,A,0.0063,45103010
024097,2021/03/31,2021,1,INDL,C,D,STD,TAUTACHROME INC,USD,2021Q1,2021Q1,4243.6060,0.2010,A,0.0125,45103010
024097,2021/06/30,2021,2,INDL,C,D,STD,TAUTACHROME INC,USD,2021Q2,2021Q2,4485.7470,0.3830,A,0.0082,45103010
024097,2021/09/30,2021,3,INDL,C,D,STD,TAUTACHROME INC,USD,2021Q3,2021Q3,4561.0790,0.2290,A,0.0060,45103010
024135,2019/03/31,2019,1,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2019Q1,2019Q1,48.2490,26.4960,A,64.9000,45103010
024135,2019/06/30,2019,2,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2019Q2,2019Q2,48.4810,28.4180,A,53.5000,45103010
024135,2019/09/30,2019,3,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2019Q3,2019Q3,48.5720,29.4610,A,46.6400,45103010
024135,2019/12/31,2019,4,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2019Q4,2019Q4,48.7010,30.0680,A,42.9700,45103010
024135,2020/03/31,2020,1,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2020Q1,2020Q1,48.6600,39.7300,A,38.9100,45103010
024135,2020/06/30,2020,2,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2020Q2,2020Q2,48.9240,36.6360,A,64.8100,45103010
024135,2020/09/30,2020,3,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2020Q3,2020Q3,49.1090,36.9140,A,55.2500,45103010
024135,2020/12/31,2020,4,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2020Q4,2020Q4,49.4840,38.8670,A,103.4500,45103010
024135,2021/03/31,2021,1,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2021Q1,2021Q1,49.6570,42.4670,A,86.3800,45103010
024135,2021/06/30,2021,2,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2021Q2,2021Q2,49.8940,43.4910,A,84.7000,45103010
024135,2021/09/30,2021,3,INDL,C,D,STD,ALARM.COM HOLDINGS INC,USD,2021Q3,2021Q3,50.0270,44.1430,A,78.1900,45103010
024352,2019/02/28,2019,1,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2019Q1,2019Q1,44.4740,19.8900,A,36.7800,45103020
024352,2019/05/31,2019,2,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2019Q2,2019Q2,44.7230,21.6880,A,40.9600,45103020
024352,2019/08/31,2019,3,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2019Q3,2019Q3,44.7860,23.1260,A,37.7800,45103020
024352,2019/11/30,2019,4,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2019Q4,2019Q4,45.0360,23.8680,A,42.0100,45103020
024352,2020/02/29,2020,1,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2020Q1,2020Q1,44.7690,21.6540,A,37.2900,45103020
024352,2020/05/31,2020,2,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2020Q2,2020Q2,45.0330,21.7870,A,40.4000,45103020
024352,2020/08/31,2020,3,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2020Q3,2020Q3,45.1020,20.6760,A,37.8900,45103020
024352,2020/11/30,2020,4,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2020Q4,2020Q4,44.2410,24.4820,A,40.1000,45103020
024352,2021/02/28,2021,1,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2021Q1,2021Q1,44.0000,24.5480,A,42.5400,45103020
024352,2021/05/31,2021,2,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2021Q2,2021Q2,43.7450,26.4150,A,44.5700,45103020
024352,2021/08/31,2021,3,INDL,C,D,STD,PROGRESS SOFTWARE CORP,USD,2021Q3,2021Q3,43.8430,25.6160,A,46.5600,45103020
024475,2019/03/31,2019,1,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2019Q1,2019Q1,5.7600,0.1710,A,0.3800,45103010
024475,2019/06/30,2019,2,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2019Q2,2019Q2,5.7600,0.1810,A,0.3400,45103010
024475,2019/09/30,2019,3,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2019Q3,2019Q3,5.7600,0.1790,A,0.4500,45103010
024475,2019/12/31,2019,4,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2019Q4,2019Q4,5.7600,0.0990,A,0.4500,45103010
024475,2020/03/31,2020,1,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2020Q1,2020Q1,5.7600,0.1760,A,0.3050,45103010
024475,2020/06/30,2020,2,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2020Q2,2020Q2,5.7620,0.1440,A,0.3020,45103010
024475,2020/09/30,2020,3,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2020Q3,2020Q3,5.7620,0.1260,A,0.4225,45103010
024475,2020/12/31,2020,4,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2020Q4,2020Q4,5.7620,0.1320,A,0.3200,45103010
024475,2021/03/31,2021,1,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2021Q1,2021Q1,5.7620,0.1440,A,0.4300,45103010
024475,2021/06/30,2021,2,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2021Q2,2021Q2,6.3220,0.1350,A,0.5900,45103010
024475,2021/09/30,2021,3,INDL,C,D,STD,ISIGN SOLUTIONS INC,USD,2021Q3,2021Q3,6.3220,0.1570,A,2.0000,45103010
024501,2019/03/31,2019,1,INDL,C,D,STD,RAPID7 INC,USD,2019Q1,2019Q1,48.1580,17.8650,A,50.6100,45103020
024501,2019/06/30,2019,2,INDL,C,D,STD,RAPID7 INC,USD,2019Q2,2019Q2,48.7980,19.6260,A,57.8400,45103020
024501,2019/09/30,2019,3,INDL,C,D,STD,RAPID7 INC,USD,2019Q3,2019Q3,49.3030,20.1540,A,45.3900,45103020
024501,2019/12/31,2019,4,INDL,C,D,STD,RAPID7 INC,USD,2019Q4,2019Q4,49.9110,21.7190,A,56.0200,45103020
024501,2020/03/31,2020,1,INDL,C,D,STD,RAPID7 INC,USD,2020Q1,2020Q1,50.4190,24.2020,A,43.3300,45103020
024501,2020/06/30,2020,2,INDL,C,D,STD,RAPID7 INC,USD,2020Q2,2020Q2,50.9510,26.1200,A,51.0200,45103020
024501,2020/09/30,2020,3,INDL,C,D,STD,RAPID7 INC,USD,2020Q3,2020Q3,51.7770,28.5090,A,61.2400,45103020
024501,2020/12/31,2020,4,INDL,C,D,STD,RAPID7 INC,USD,2020Q4,2020Q4,52.2250,29.7370,A,90.1600,45103020
024501,2021/03/31,2021,1,INDL,C,D,STD,RAPID7 INC,USD,2021Q1,2021Q1,55.0910,33.0800,A,74.6100,45103020
024501,2021/06/30,2021,2,INDL,C,D,STD,RAPID7 INC,USD,2021Q2,2021Q2,55.7480,35.3050,A,94.6300,45103020
024501,2021/09/30,2021,3,INDL,C,D,STD,RAPID7 INC,USD,2021Q3,2021Q3,56.4410,43.8800,A,113.0200,45103020
024616,2019/03/31,2019,1,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2019Q1,2019Q1,1172.0000,,A,103.8400,45102020
024616,2019/06/30,2019,2,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2019Q2,2019Q2,1177.0000,,A,114.4600,45102020
024616,2019/09/30,2019,3,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2019Q3,2019Q3,1174.0000,,A,103.5900,45102020
024616,2019/12/31,2019,4,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2019Q4,2019Q4,1173.0000,1100.0000,A,108.1700,45102020
024616,2020/03/31,2020,1,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2020Q1,2020Q1,1173.0000,,A,95.7400,45102020
024616,2020/06/30,2020,2,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2020Q2,2020Q2,1173.0000,,A,174.2300,45102020
024616,2020/09/30,2020,3,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2020Q3,2020Q3,1172.0000,,A,197.0300,45102020
024616,2020/12/31,2020,4,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2020Q4,2020Q4,1172.0000,1400.0000,A,234.2000,45102020
024616,2021/03/31,2021,1,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2021Q1,2021Q1,1174.0000,,A,242.8400,45102020
024616,2021/06/30,2021,2,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2021Q2,2021Q2,1175.0000,,A,291.4800,45102020
024616,2021/09/30,2021,3,INDL,C,D,STD,PAYPAL HOLDINGS INC,USD,2021Q3,2021Q3,1174.0000,,A,260.2100,45102020
024672,2019/02/28,2019,2,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2019Q1,2019Q2,146.8000,,A,0.1360,45103010
024672,2019/05/31,2019,3,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2019Q2,2019Q3,177.1000,,A,0.1100,45103010
024672,2019/08/31,2019,4,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2019Q3,2019Q4,4.8220,,A,10.0000,45103010
024672,2019/11/30,2020,1,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2019Q4,2020Q1,4.8220,,A,10.0000,45103010
024672,2020/02/29,2020,2,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2020Q1,2020Q2,4.8220,,A,11.0000,45103010
024672,2020/05/31,2020,3,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2020Q2,2020Q3,4.8220,0.1090,A,10.0000,45103010
024672,2020/08/31,2020,4,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2020Q3,2020Q4,46.6610,0.0000,A,0.0340,45103010
024672,2020/11/30,2021,1,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2020Q4,2021Q1,124.3470,0.0000,A,0.0104,45103010
024672,2021/02/28,2021,2,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2021Q1,2021Q2,173.4340,0.0000,A,0.1440,45103010
024672,2021/05/31,2021,3,INDL,C,D,STD,AB INTERNATIONAL GROUP CP,USD,2021Q2,2021Q3,194.5710,0.0000,A,0.0900,45103010
024975,2019/01/31,2019,1,INDL,C,D,STD,SYNOPSYS INC,USD,2018Q4,2019Q1,149.2760,271.3260,A,93.3500,45103010
024975,2019/04/30,2019,2,INDL,C,D,STD,SYNOPSYS INC,USD,2019Q1,2019Q2,149.9820,290.2990,A,121.0800,45103010
024975,2019/07/31,2019,3,INDL,C,D,STD,SYNOPSYS INC,USD,2019Q2,2019Q3,150.3730,284.8040,A,132.7600,45103010
024975,2019/10/31,2019,4,INDL,C,D,STD,SYNOPSYS INC,USD,2019Q3,2019Q4,150.3310,290.5030,A,135.7500,45103010
024975,2020/01/31,2020,1,INDL,C,D,STD,SYNOPSYS INC,USD,2019Q4,2020Q1,150.2020,314.2830,A,147.5100,45103010
024975,2020/04/30,2020,2,INDL,C,D,STD,SYNOPSYS INC,USD,2020Q1,2020Q2,150.9080,302.5710,A,157.1200,45103010
024975,2020/07/31,2020,3,INDL,C,D,STD,SYNOPSYS INC,USD,2020Q2,2020Q3,151.7580,322.6020,A,199.2200,45103010
024975,2020/10/31,2020,4,INDL,C,D,STD,SYNOPSYS INC,USD,2020Q3,2020Q4,152.6180,339.5660,A,213.8600,45103010
024975,2021/01/31,2021,1,INDL,C,D,STD,SYNOPSYS INC,USD,2020Q4,2021Q1,152.3640,357.4680,A,255.4500,45103010
024975,2021/04/30,2021,2,INDL,C,D,STD,SYNOPSYS INC,USD,2021Q1,2021Q2,152.5540,362.3450,A,247.0600,45103010
024975,2021/07/31,2021,3,INDL,C,D,STD,SYNOPSYS INC,USD,2021Q2,2021Q3,152.5970,371.1460,A,287.9900,45103010
024975,2021/10/31,2021,4,INDL,C,D,STD,SYNOPSYS INC,USD,2021Q3,2021Q4,153.0620,413.8640,A,333.1800,45103010
025138,2019/03/31,2019,1,INDL,C,D,STD,ASURE SOFTWARE INC,USD,2019Q1,2019Q1,15.4050,1.3210,A,6.1100,45103010
025138,2019/06/30,2019,2,INDL,C,D,STD,ASURE SOFTWARE INC,USD,2019Q2,2019Q2,15.5510,0.9690,A,8.2300,45103010
025138,2019/09/30,2019,3,INDL,C,D,STD,ASURE SOFTWARE INC,USD,2019Q3,2019Q3,15.5860,1.2710,A,6.7100,45103010
025138,2019/12/31,2019,4,INDL,C,D,STD,ASURE SOFTWARE INC,USD,2019Q4,2019Q4,15.7140,1.7900,A,8.1800,45103010
025138,2020/03/31,2020,1,INDL,C,D,STD,ASURE SOFTWARE INC,USD,2020Q1,2020Q1,15.7430,1.1740,A,5.9600,45103010
025138,2020/06/30,2020,2,INDL,C,D,STD,ASURE SOFTWARE INC,USD,2020Q2,2020Q2,15.8410,1.3770,A,6.4300,45103010
025138,2020/09/30,2020,3,INDL,C,D,STD,ASURE SOFTWARE INC,USD,2020Q3,2020Q3,15.9000,1.8050,A,7.5500,45103010
025138,2020/12/31,2020,4,INDL,C,D,STD,ASURE SOFTWARE INC,USD,2020Q4,2020Q4,18.9700,1.6030,A,7.1000,45103010
