gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,revtq,saleq,costat,busdesc,gsubind
37787,3/31/2020,2020,1,INDL,C,D,STD,ONTF,ON24 INC,USD,2020Q1,2020Q1,,24.746,24.746,A,"ON24, Inc. provides a cloud-based digital experience platform that enables businesses to convert customer engagement into revenue through interactive webinar, virtual event, and multimedia content experiences worldwide.",45103010
37787,6/30/2020,2020,2,INDL,C,D,STD,ONTF,ON24 INC,USD,2020Q2,2020Q2,,36.32,36.32,A,"ON24, Inc. provides a cloud-based digital experience platform that enables businesses to convert customer engagement into revenue through interactive webinar, virtual event, and multimedia content experiences worldwide.",45103010
37787,9/30/2020,2020,3,INDL,C,D,STD,ONTF,ON24 INC,USD,2020Q3,2020Q3,134.21,42.589,42.589,A,"ON24, Inc. provides a cloud-based digital experience platform that enables businesses to convert customer engagement into revenue through interactive webinar, virtual event, and multimedia content experiences worldwide.",45103010
37787,12/31/2020,2020,4,INDL,C,D,STD,ONTF,ON24 INC,USD,2020Q4,2020Q4,156.718,53.286,53.286,A,"ON24, Inc. provides a cloud-based digital experience platform that enables businesses to convert customer engagement into revenue through interactive webinar, virtual event, and multimedia content experiences worldwide.",45103010
37787,3/31/2021,2021,1,INDL,C,D,STD,ONTF,ON24 INC,USD,2021Q1,2021Q1,487.748,50.099,50.099,A,"ON24, Inc. provides a cloud-based digital experience platform that enables businesses to convert customer engagement into revenue through interactive webinar, virtual event, and multimedia content experiences worldwide.",45103010
37787,6/30/2021,2021,2,INDL,C,D,STD,ONTF,ON24 INC,USD,2021Q2,2021Q2,488.561,52.118,52.118,A,"ON24, Inc. provides a cloud-based digital experience platform that enables businesses to convert customer engagement into revenue through interactive webinar, virtual event, and multimedia content experiences worldwide.",45103010
37787,9/30/2021,2021,3,INDL,C,D,STD,ONTF,ON24 INC,USD,2021Q3,2021Q3,487.91,49.362,49.362,A,"ON24, Inc. provides a cloud-based digital experience platform that enables businesses to convert customer engagement into revenue through interactive webinar, virtual event, and multimedia content experiences worldwide.",45103010
37814,3/31/2019,2019,1,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2019Q1,2019Q1,,19.428,19.428,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,6/30/2019,2019,2,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2019Q2,2019Q2,,22.458,22.458,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,9/30/2019,2019,3,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2019Q3,2019Q3,,17.753,17.753,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,12/31/2019,2019,4,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2019Q4,2019Q4,95.854,33.752,33.752,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,3/31/2020,2020,1,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2020Q1,2020Q1,,18.7,18.7,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,6/30/2020,2020,2,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2020Q2,2020Q2,,26.272,26.272,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,9/30/2020,2020,3,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2020Q3,2020Q3,77.635,29.984,29.984,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,12/31/2020,2020,4,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2020Q4,2020Q4,147.367,41.86,41.86,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,3/31/2021,2021,1,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2021Q1,2021Q1,529.995,31.213,31.213,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37814,6/30/2021,2021,2,INDL,C,D,STD,RAAS,CLOOPEN GROUP LTD -ADR,USD,2021Q2,2021Q2,543.428,42.881,42.881,A,"Cloopen Group Holding Limited, through its subsidiaries, provides cloud-based communications solutions in the People's Republic of China.",45103010
37824,3/31/2019,2019,1,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2019Q1,2019Q1,,32.295,32.295,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,6/30/2019,2019,2,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2019Q2,2019Q2,,41.788,41.788,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,9/30/2019,2019,3,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2019Q3,2019Q3,,38.855,38.855,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,12/31/2019,2019,4,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2019Q4,2019Q4,106.857,51.954,51.954,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,3/31/2020,2020,1,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2020Q1,2020Q1,,38.16,38.16,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,6/30/2020,2020,2,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2020Q2,2020Q2,,30.425,30.425,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,9/30/2020,2020,3,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2020Q3,2020Q3,108.757,40.205,40.205,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,12/31/2020,2020,4,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2020Q4,2020Q4,133.52,56.461,56.461,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,3/31/2021,2021,1,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2021Q1,2021Q1,341.802,40.144,40.144,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,6/30/2021,2021,2,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2021Q2,2021Q2,356.378,50.411,50.411,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37824,9/30/2021,2021,3,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,2021Q3,2021Q3,353.97,50.857,50.857,A,"Viant Technology Inc. operates as an advertising software company. It provides Adelphic, an enterprise software platform that enables marketers and their advertising agencies to plan, buy, and measure advertising across channels.",45103010
37895,4/30/2019,2019,1,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2019Q1,2019Q1,,,,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,7/31/2019,2019,2,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2019Q2,2019Q2,,221.033,221.033,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,10/31/2019,2019,3,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2019Q3,2019Q3,,,,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,1/31/2020,2019,4,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2019Q4,2019Q4,805.111,236.076,236.076,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,4/30/2020,2020,1,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2020Q1,2020Q1,,101.43,101.43,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,7/31/2020,2020,2,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2020Q2,2020Q2,765.899,105.029,105.029,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,10/31/2020,2020,3,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2020Q3,2020Q3,,,,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,1/31/2021,2020,4,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2020Q4,2020Q4,628.818,236.999,236.999,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,4/30/2021,2021,1,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2021Q1,2021Q1,593.356,114.734,114.734,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
37895,7/31/2021,2021,2,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,2021Q2,2021Q2,569.033,115.991,115.991,A,"Cognyte Software Ltd. provides security analytics software to governments and enterprises worldwide. The company's open software fuses, analyzes, and visualizes disparate data sets for security organizations.",45103010
38212,3/31/2019,2019,1,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2019Q1,2019Q1,,206.241,206.241,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,6/30/2019,2019,2,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2019Q2,2019Q2,,248.452,248.452,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,9/30/2019,2019,3,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2019Q3,2019Q3,,260.597,260.597,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,12/31/2019,2019,4,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2019Q4,2019Q4,1202.485,278.814,278.814,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,3/31/2020,2020,1,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2020Q1,2020Q1,,260.178,260.178,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,6/30/2020,2020,2,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2020Q2,2020Q2,,299.331,299.331,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,9/30/2020,2020,3,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2020Q3,2020Q3,,381.74,381.74,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,12/31/2020,2020,4,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2020Q4,2020Q4,2154.593,509.837,509.837,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,3/31/2021,2021,1,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2021Q1,2021Q1,2621.399,603.877,603.877,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,6/30/2021,2021,2,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2021Q2,2021Q2,4599.571,668.806,668.806,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
38212,9/30/2021,2021,3,INDL,C,D,STD,APP,APPLOVIN CORP,USD,2021Q3,2021Q3,4567.76,726.951,726.951,A,AppLovin Corporation engages in building a software-based platform for mobile app developers to enhance the marketing and monetization of their apps worldwide.,45103010
